,,,,,,,,,,,,,,,Normalised abundance,,,,,,,,,,,,Raw abundance,,,,,,,,,,,,,,,,,,,,,,,,,
Compound,Neutral mass (Da),m/z,Charge,Retention time (min),Chromatographic peak width (min),Identifications,Anova (p),q Value,Max Fold Change,Highest Mean,Lowest Mean,Isotope Distribution,Maximum Abundance,Minimum CV%,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,vip>1,splot>0.8,Anova p-value <= 0.05,Max fold change >= 2,Accepted Compound ID,Accepted Description,Adducts,Formula,Score,Fragmentation Score,Mass Error (ppm),Isotope Similarity,Retention Time Error (mins),Compound Link
11.62_724.3641m/z,,724.3640544,1,11.61718333,0.344233333,0,1.78E-09,2.75E-08,16.11574446,HI_V,CK_V,100 - 37.4,697557.0956,30.34,44126.49927,25042.0032,51684.96133,57115.97817,19742.12424,61993.62981,979646.4712,692818.027,688119.6491,719890.9074,972629.7597,315093.9069,29205.07922,23209.26787,32903.22657,35815.81833,18045.92708,47217.39793,784881.8177,512257.4087,278301.9577,333342.8226,718636.4049,229687.9912,x,x,x,x,,,,,,,,,,
10.81_786.4031m/z,,786.4031364,1,10.81251667,0.373816667,0,8.15E-08,8.49E-07,5.698511172,CK_V,HI_V,100 - 43.8 - 11.1 - 0.2,5625551.923,22.98,4040694.077,7277244.051,3723482.413,3834243.024,10741769.51,4135878.46,900581.4101,1011523.708,721207.1847,925154.7054,1186607.461,655055.1595,2674329.316,6744648.39,2370410.702,2404345.614,9818861.789,3150088.479,721535.7733,747902.7589,291683.8251,428389.4653,876735.7892,477503.0568,x,x,x,x,,,,,,,,,,
10.75_389.1238m/z,,389.1238089,1,10.7534,0.605533333,32,3.12E-10,5.77E-09,198.3614679,HI_V,CK_V,100 - 21,1263533.215,16.47,3737.227668,3265.70204,5389.936696,11498.95747,537.9035236,13789.38526,1233089.857,1078804.744,1070151.288,1135446.987,1506047.274,1625682.496,2473.480379,3026.696899,3431.294206,7210.671776,491.6881104,10502.67411,987937.8297,797649.1678,432810.1937,525764.5288,1112756.82,1185042.74,x,x,x,x,,,,,,,,,,
10.69_525.2465m/z,,525.2465397,1,10.69493333,0.6634,12,8.24E-05,0.000299131,5.929744081,HI_V,CK_V,100 - 19.8 - 25.7 - 2.71,179690.371,30.46,15816.38759,70985.29528,9724.758237,2562.140794,50269.85357,32460.91643,245646.7337,222275.9761,96596.80373,163411.9469,202097.4957,111498.3994,10468.06024,65790.13349,6190.890259,1606.646198,45950.78527,24723.83071,196809.4211,164346.9297,39067.44942,75667.29775,149321.5854,81276.86004,x,x,x,x,,,,,,,,,,
10.81_838.3643m/z,,838.364263,1,10.81251667,0.259966667,0,6.97E-06,3.81E-05,5.882744524,CK_V,HI_V,100 - 40.2 - 19 - 1.14,294690.3949,26.11,270285.6228,280320.0601,246938.3053,253682.6153,267067.015,449848.7507,52100.85309,55248.75154,9345.951348,26082.98434,52726.03721,47775.34898,178888.268,259804.43,157203.6972,159077.2102,244121.2414,342626.9366,41742.62193,40849.95078,3779.860901,12077.62945,38957.11543,34825.88427,x,x,x,x,,,,,,,,,,
11.62_614.3279m/z,,614.3278852,1,11.61718333,0.344233333,1,9.96E-11,2.00E-09,14.78296355,HI_V,CK_V,100 - 32.5 - 2.79,383968.2625,28.14,23343.93457,18829.50659,24273.02388,36121.6665,16903.99251,36370.07676,549184.4111,384759.3851,303853.7983,360621.546,534088.7324,199190.1397,15450.15965,17451.44184,15452.47948,22650.87786,15451.64099,27701.23951,440000.4201,284484.2916,122890.121,166984.4734,394616.3509,145199.8342,x,x,x,x,,,,,,,,,,
10.95_774.3201m/z,,774.3201399,1,10.9549,0.342333333,0,4.24E-07,3.45E-06,463.070644,CK_V,HI_V,100 - 40.8 - 7.56,609026.5314,24.53,707870.6202,445443.726,777624.0198,681788.7661,407344.5806,634087.476,1.314428367,12521.72619,155.5295742,304.2617143,32.38662844,3.303348215,468503.459,412843.2808,495044.1802,427530.4979,372346.4865,482952.2125,1.053105336,9258.343118,62.90212034,140.8872617,23.92915701,2.407978698,x,x,x,x,,,,,,,,,,
10.95_771.3458m/z,,771.3458399,1,10.9549,0.312833333,0,1.67E-06,1.12E-05,757.1797629,CK_V,HI_V,100 - 42.6 - 7.93,353091.6812,13.48,370834.6169,362378.0252,398688.154,367888.0555,260315.1917,358446.0438,108.8239689,4305.694575,2.146236111,0,0,0,245436.5187,335856.8639,253809.3543,230692.2193,237949.519,273010.1389,87.18854915,3183.554498,0.868020136,0,0,0,x,x,x,x,,,,,,,,,,
11.33_323.2223m/z,,323.2223235,1,11.32928333,0.43315,88,1.38E-10,2.69E-09,8.924426059,HI_V,CK_V,100 - 18.8 - 5.32 - 0.572,288004.567,19.78,27644.90186,23932.89046,41059.52254,33252.98987,30023.21208,37715.45051,416151.9791,394780.9334,286911.9712,243820.3115,304279.4319,155587.183,18296.75053,22181.32716,26138.95296,20852.01169,27443.68788,28725.94233,333416.3205,291894.0474,116038.1968,112900.0936,224819.6447,113415.4192,x,x,x,x,,,,,,,,,,
11.15_311.2131m/z,,311.2131286,1,11.15456667,0.5464,1,2.24E-06,1.43E-05,2.066932583,HI_V,CK_V,100 - 3.46,310322.1541,18.73,154380.3309,123712.4309,191250.8185,175781.7657,122082.8929,133611.1392,389803.3251,327568.3478,282698.9425,244807.0812,422641.5215,236799.9923,102176.467,114658.3572,121752.4179,110227.7854,111593.8161,101764.816,312306.073,242198.2491,114334.2865,113357.0137,312272.5585,172615.5707,x,x,x,x,,,,,,,,,,
11.15_391.2095m/z,,391.2094952,1,11.15456667,1.268733333,11,3.61E-06,2.14E-05,2.216716359,HI_V,CK_V,100 - 19.3,821759.1366,16.28,379814.7239,285993.4274,484592.67,504671.5875,243152.9636,326035.2104,932038.5238,869190.5419,843528.7881,740811.7676,1103325.723,610352.1516,251379.9935,265062.5836,308497.1335,316465.3127,222261.8294,248324.4539,746738.8617,642664.1303,341155.3694,343030.1496,815202.3144,444916.7584,x,x,x,x,,,,,,,,,,
11.15_309.2069m/z,,309.2069013,1,11.15456667,1.977533333,39,2.58E-06,1.61E-05,2.068039621,HI_V,CK_V,100 - 19.3,20417902.41,18.01,10581104.16,8267647.471,12127105.43,12183658.96,7501985.458,8576925.677,26272535.92,21956897.25,19287723.57,16585048.17,26791386.53,15644668.68,7003093.159,7662567.699,7720251.449,7640028.761,6857432.405,6532608.495,21049262.52,16234541.9,7800694.596,7679645.228,19795061.28,11404195.52,x,x,x,x,,,,,,,,,,
11.13_671.2466m/z,,671.2465825,1,11.12583333,0.289,5,0.001876368,0.004320395,48.43186169,CK_V,HI_V,100 - 32.2 - 33.7 - 9.3 - 0.38,124375.7224,19.77,150913.5717,122329.1818,97078.40948,154696.4205,122268.6186,98968.13223,858.4251403,3156.927299,0,0,0,754.7533838,99881.99583,113376.3432,61801.20523,97005.7604,111763.5847,75378.99775,687.7606405,2334.17627,0,0,0,550.1781684,x,x,x,x,,,,,,,,,,
11.13_695.2908m/z,,695.2908377,1,11.12583333,0.318066667,1,1.41E-06,9.66E-06,29.21159078,CK_V,HI_V,100 - 35.9 - 7.07,141552.6191,18.73,183014.5559,141113.4948,113970.8672,162542.467,124542.5175,124131.8126,1084.008886,3458.37736,942.3793197,576.7672946,5312.507209,922.4749476,121128,130785.899,72555.13344,101925.7948,113842.1155,94544.89449,868.4958198,2557.063119,381.1343128,267.0699629,3925.194601,672.4389555,x,x,x,x,,,,,,,,,,
11.13_375.1078m/z,,375.1078427,1,11.12583333,1.23855,45,1.59E-11,3.42E-10,48.09311481,HI_V,CK_V,100 - 19.4,642690.1723,21.35,7085.764613,29442.35641,5215.596791,12829.86654,15648.53826,9958.606974,588457.7489,521363.4741,546756.0539,517221.5068,512621.0258,904081.3569,4689.706192,27287.57486,3320.307465,8045.247299,14304.05243,7584.964935,471465.7799,385486.9415,221129.1022,239497.5061,378754.7393,659030.9308,x,x,x,x,,,,,,,,,,
11.04_461.2750m/z,,461.2750401,1,11.04028333,0.749833333,52,2.45E-13,6.19E-12,8.915718999,HI_V,CK_V,100 - 19.1 - 0.11,137843.6681,14.91,12471.40198,12541.22516,16414.96877,17128.2107,17219.09192,16989.57828,167588.1161,156244.131,123632.6012,127582.2158,105363.3337,120682.3518,8254.184871,11623.37741,10449.95339,10740.61764,15739.66779,12940.09854,134269.7279,115524.15,50001.76202,59076.47324,77848.66396,87971.51053,x,x,x,x,,,,,,,,,,
11.50_372.0841m/z,,372.0840732,1,11.50331667,0.315566667,1,2.18E-12,5.02E-11,70.19351951,HI_V,CK_V,100,154149.2389,19.43,2211.053954,2716.7533,703.1180905,1859.313696,2367.768517,3318.357439,180579.8136,148231.9585,134756.3471,139469.5593,182846.687,177575.6696,1463.383839,2517.923769,447.6128693,1165.923157,2164.335381,2527.424256,144678.531,109600.0912,54500.63121,64580.86369,135097.9491,129443.9465,x,x,x,x,,,,,,,,,,
11.04_401.2537m/z,,401.2536976,1,11.04028333,0.750016667,26,6.31E-12,1.41E-10,7.076388298,HI_V,CK_V,100 - 17.1 - 0.763,178382.3395,13.49,19318.85234,21321.11495,23753.01719,37886.85272,21054.29736,27914.4957,213263.226,206924.5454,165135.8761,170591.6604,146162.1366,161250.3041,12786.16302,19760.69823,15121.43738,23757.77633,19245.36135,21261.05304,170864.1161,152996.353,66787.27698,78991.83753,107993.2331,117543.5564,x,x,x,x,,,,,,,,,,
11.04_437.2302m/z,,437.2302057,1,11.04028333,0.720883333,3,7.81E-10,1.31E-08,6.841725874,HI_V,CK_V,100 - 16.8 - 19.6 - 1.53,274688.5085,23.47,38064.32888,31909.85932,43984.08749,57431.26953,34530.51549,34973.98873,301685.7958,320256.473,160403.3735,170458.9434,290667.9166,293321.0102,25192.83783,29574.48998,28000.76384,36013.52864,31563.73432,26637.91019,241707.2922,236791.978,64873.27155,78930.38342,214762.652,213816.6183,x,x,x,x,,,,,,,,,,
11.04_280.1338m/z,,280.1338443,1,11.04028333,0.575883333,1,2.82E-10,5.26E-09,35.80895639,HI_V,CK_V,100 - 19,1226923.388,39.38,29353.14457,42611.73855,25828.5045,56173.85795,15076.31321,36534.62804,887031.6734,830946.0274,625512.8873,1373642.692,2060054.124,1514511.263,19427.34925,39493.13666,16442.7159,35225.04132,13780.99163,27826.56985,710679.8755,614386.8119,252981.3839,636060.1689,1522089.855,1104004.368,x,x,x,x,,,,,,,,,,
11.01_776.4197m/z,,776.4197104,1,11.01121667,0.487283333,0,0.000357849,0.00105494,224.0689229,CK_V,HI_V,100 - 43.4 - 9.6 - 0.599,763336.3571,16.56,856358.0564,791972.0247,856145.4849,789586.0567,516148.6081,769807.9121,0,8594.583942,2603.852516,13738.64772,6206.597398,0,566779.7195,734010.4034,545031.8263,495127.1373,471802.3263,586323.5727,0,6354.683522,1053.097748,6361.630024,4585.801325,0,x,x,x,x,,,,,,,,,,
11.01_327.0870m/z,,327.0869534,1,11.01121667,0.575533333,108,2.54E-11,5.36E-10,9.154378876,HI_V,CK_V,100 - 18.5,1598651.633,17.65,166030.9278,130064.3302,245690.6275,215890.7998,112440.8279,177677.201,2093327.824,1566538.421,1464012.664,1221609.667,1768245.794,1626604.147,109887.4028,120545.3835,156409.4115,135379.029,102780.1749,135327.6962,1677150.886,1158270.831,592102.8284,565661.8388,1306484.598,1185714.578,x,x,x,x,,,,,,,,,,
11.50_469.1107m/z,,469.1107082,1,11.50331667,0.374433333,2,1.28E-12,3.02E-11,73.15789949,HI_V,CK_V,100 - 20.9 - 1.36,315597.1068,17.39,1697.493833,6153.044854,3457.401857,3242.997761,8042.268436,3290.295301,304230.2546,301122.7961,313952.9082,285110.1639,317860.2765,387473.3537,1123.484589,5702.725342,2201.020833,2033.592392,7351.295532,2506.050751,243745.8841,222644.8753,126974.5881,132019.2071,234853.9761,282449.0551,x,x,x,x,,,,,,,,,,
10.95_853.3484m/z,,853.3484498,1,10.9549,0.226366667,2,8.71E-06,4.60E-05,164.4228878,CK_V,HI_V,100 - 40.2 - 1.65,127172.5092,24.12,155584.781,105868.6262,161886.4103,128105.5536,80077.64925,131512.0351,0,0,0,3668.358386,4066.118907,0,102973.631,98120.47721,103058.706,80331.37806,73197.56483,100166.035,0,0,0,1698.619785,3004.28919,0,x,x,x,x,,,,,,,,,,
10.95_843.2757m/z,,843.2756993,1,10.9549,0.2841,2,5.99E-06,3.33E-05,351.0058965,CK_V,HI_V,100 - 49.9 - 9.83 - 0.196,375380.4275,31.66,484250.8916,215605.2312,410160.0025,450777.8789,234890.364,456598.1968,2686.517809,7980.001705,0,0,0,0,320500.9662,199825.8497,261112.4618,282670.0888,214709.133,347767.6468,2152.408081,5900.272273,0,0,0,0,x,x,x,x,,,,,,,,,,
10.95_1021.5385m/z,,1021.538463,1,10.9549,0.283766667,0,0,0,Infinity,CK_V,HI_V,100 - 59.6 - 23.2 - 3.35,373063.0564,20.34,468672.1324,311407.7639,472083.4313,333066.7294,318641.531,334506.7503,0,0,0,0,0,0,310190.18,288616.935,300533.6117,208856.7482,291264.5955,254776.7954,0,0,0,0,0,0,x,x,x,x,,,,,,,,,,
11.47_715.2594m/z,,715.2594099,1,11.47428333,0.921,2,2.66E-15,9.08E-14,Infinity,CK_V,HI_V,100 - 34.2,169133.7183,56.55,308121.2811,144382.4296,197569.5036,196460.5791,14131.72254,154136.794,0,0,0,0,0,0,203929.7604,133815.5921,125774.9638,123194.8859,12917.55797,117398.1643,0,0,0,0,0,0,x,x,x,x,,,,,,,,,,
11.62_790.3979m/z,,790.3978681,1,11.61718333,0.316166667,0,3.79E-12,8.58E-11,55.95275158,HI_V,CK_V,100 - 42.6 - 15.9,336473.9233,21.44,4329.659965,2228.610237,6607.60252,11665.67089,4921.072753,6328.603648,340842.5206,304797.9701,264582.5685,251495.9659,463366.7328,248192.1916,2865.581099,2065.506165,4206.473938,7315.213056,4498.265686,4820.175842,273079.223,225362.2341,107007.3306,116454.277,342362.7538,180919.9248,x,x,x,x,,,,,,,,,,
10.64_359.1132m/z,,359.1132324,1,10.63585,0.464066667,54,2.39E-05,0.000101616,160.965472,HI_V,CK_V,100 - 18.1,122243.2616,25.24,1325.748188,0,0,2010.228134,0,1220.650392,114958.9698,106279.2372,98516.15514,105186.5468,142242.5669,177982.9785,877.4451065,0,0,1260.557343,0,929.7073822,92103.84339,78580.99033,39843.70869,48706.24152,105097.2232,129740.8547,x,x,x,x,,,,,,,,,,
10.58_341.2328m/z,,341.2328079,1,10.57961667,0.890466667,56,1.41E-08,1.85E-07,6.151371745,HI_V,CK_V,100 - 20.2 - 2.97 - 0.294,2563919.061,28.33,529348.1485,406230.2158,275849.8919,455724.6167,279101.5771,554572.1952,3920365.507,2670680.223,2677861.668,1805796.122,3358977.4,2182236.051,350348.5404,376499.6682,175609.1377,285772.0484,255121.8221,422389.4633,3140953.084,1974653.772,1083029.885,836167.2169,2481811.212,1590742.963,x,x,x,x,,,,,,,,,,
9.83_689.1706m/z,,689.1706183,1,9.83125,0.405083333,1,4.29E-07,3.48E-06,6.923056011,CK_V,HI_V,100 - 31.4 - 5.18,285342.5425,21.56,305644.1418,372829.5703,207988.024,263948.2371,327637.9912,234007.2903,67742.31341,64055.85014,74646.46451,29894.11329,16004.20374,20893.39361,202290.2682,345543.4975,132407.5109,165514.4919,299488.1009,178231.4631,54274.38535,47361.76388,30189.89101,13842.35861,11824.85249,15230.25836,x,x,x,x,,,,,,,,,,
9.75_679.1867m/z,,679.1866987,1,9.745533333,0.459183333,3,0.00319611,0.006879253,22.44148289,HI_V,CK_V,100 - 28.3 - 3.34,208699.6418,42.17,10823.6526,11643.30488,7516.615595,16840.701,0,8974.08188,208584.2865,183702.8311,148572.6382,213605.5354,301842.7548,123937.414,7163.623602,10791.17273,4785.161865,10560.32842,0,6835.102195,167115.4021,135826.6278,60088.46879,98909.25326,223019.2835,90344.29114,x,x,x,x,,,,,,,,,,
9.63_497.0849m/z,,497.0849081,1,9.62905,0.6338,1,5.25E-05,0.000201619,3.478932922,HI_V,CK_V,100 - 17.2 - 20.5 - 1.64,268352.3493,30.55,82171.33222,107182.754,90956.93199,82145.10979,59670.06301,40692.18794,395183.8867,301724.4765,362442.2494,299839.6846,228863.4112,271741.0881,54385.01369,99338.42871,57904.20394,51510.88055,54543.35069,30993.17199,316616.9189,223089.7472,146585.5359,138839.6572,169097.8272,198085.9143,x,x,x,x,,,,,,,,,,
12.01_455.0951m/z,,455.0950821,1,12.01391667,0.366633333,2,6.63E-10,1.14E-08,14.39580861,HI_V,CK_V,100 - 17 - 0.161,363929.5647,31.44,16727.13565,34319.67055,31229.36307,21456.29446,33636.59136,14312.41332,343364.0342,316121.0978,366866.7126,186368.3347,302753.7379,553254.5962,11070.83793,31807.93569,19880.96309,13454.63685,30746.61407,10901.03802,275099.4315,233734.3547,148374.9584,86297.1682,223692.3717,403295.4432,x,x,x,x,,,,,,,,,,
9.60_885.2443m/z,,885.2442931,1,9.600133333,0.25845,4,0.000437973,0.001259771,64.91549671,CK_V,HI_V,100 - 34 - 3.62,210806.6015,21.6,209742.6315,195634.3595,173248.3037,298624.2337,178985.4155,208604.6649,0,4143.698505,3718.879904,0,3434.360778,0,138817.95,181316.5752,110291.815,187258.831,163607.407,158883.5741,0,3063.777466,1504.057556,0,2537.508911,0,x,x,x,x,,,,,,,,,,
12.01_378.1891m/z,,378.1890639,1,12.01391667,0.337033333,6,1.37E-09,2.18E-08,8.113210541,HI_V,CK_V,100 - 10.5,155199.7833,21.93,24682.74527,13518.31623,21995.62514,20472.72841,18923.18178,15183.01453,176818.7042,173308.3274,203365.2575,123449.4384,236933.5776,88508.89258,16336.25016,12528.95865,14002.66188,12837.87033,17297.34624,11564.13072,141665.1721,128141.1153,82248.70393,57162.80595,175060.5436,64518.63808,x,x,x,x,,,,,,,,,,
12.01_689.2932m/z,,689.2931571,1,12.01391667,0.2257,1,9.91E-08,1.00E-06,384.803861,HI_V,CK_V,100 - 34.5 - 1.7,188772.7479,44.66,0,0,0,0,2943.412482,0,317049.7744,221086.1954,125188.8619,30613.97759,261216.1596,210902.8372,0,0,0,0,2690.521362,0,254016.7403,163467.2268,50631.17351,14175.68912,193001.9516,153737.8158,x,x,x,x,,,,,,,,,,
9.60_473.2383m/z,,473.2383006,1,9.600133333,0.31585,180,1.22E-06,8.53E-06,7.599088293,CK_V,HI_V,100 - 15.9,150141.8624,14.03,126014.5424,162209.9028,127752.6869,142972.0132,176972.389,164929.64,6014.258828,30056.0496,5953.734299,20583.20361,22208.18194,20468.43557,83402.59828,150338.3358,81328.79456,89653.7154,161767.3351,125618.5267,4818.557041,22222.91206,2407.918322,9530.976318,16408.7186,14920.4848,x,x,x,x,,,,,,,,,,
9.83_1047.4057m/z,,1047.405674,1,9.83125,0.28885,24,6.44E-08,6.89E-07,668.2909073,CK_V,HI_V,100 - 52.4 - 15 - 1.24,212061.3761,52.67,317708.2197,236465.4256,91414.70664,103659.1144,360109.8647,163010.9252,0,0,0,0,0,3173.189605,210274.8661,219159.3605,58195.62842,65001.70578,329170.067,124157.1392,0,0,0,0,0,2313.099461,x,x,x,x,,,,,,,,,,
9.60_211.1331m/z,,211.1331078,1,9.600133333,1.957683333,28,2.29E-06,1.45E-05,3.663501816,CK_V,HI_V,100 - 10.5,1214457.602,14.18,1327886.031,561965.4275,1320720.6,1954926.352,696627.0311,1424620.171,365447.2124,351324.3642,323140.6784,316038.933,386518.1198,302559.0503,878860.0357,520837.1726,840785.5594,1225879.155,636774.4651,1085060.799,292792.2274,259763.0279,130690.4744,146340.6593,285582.4524,220550.696,x,x,x,x,,,,,,,,,,
9.54_1091.3946m/z,,1091.394569,1,9.544433333,0.285516667,0,1.39E-07,1.33E-06,332.0649608,CK_V,HI_V,100 - 44.9 - 17 - 1.43,191905.613,25.91,197020.4843,234749.4104,116433.7265,145985.3715,229297.7388,227946.9465,0,5779.158768,0,0,0,0,130397.8097,217568.9343,74123.01735,91543.30738,209597.0131,173615.6072,0,4273.00789,0,0,0,0,x,x,x,x,,,,,,,,,,
9.54_499.2541m/z,,499.2541354,1,9.544433333,0.629633333,106,4.73E-07,3.80E-06,9.814871913,CK_V,HI_V,100 - 23.1,567988.7137,19.23,608809.7648,473062.4625,445055.0088,661307.2245,505849.758,713848.0639,20738.12606,74720.34601,17405.35764,61300.65259,105777.5513,69227.37218,402940.1313,438440.7,283327.0146,414687.1011,462388.3293,543701.7997,16615.15512,55246.90372,7039.393674,28385.0405,78154.71243,50463.35617,x,x,x,x,,,,,,,,,,
12.04_373.0924m/z,,373.0923525,1,12.04295,3.068516667,131,5.42E-10,9.57E-09,17.35299288,HI_V,CK_V,100 - 20.5,42503433.72,29.52,1845166.625,3938749.112,2713140.637,1527398.466,3389494.869,1282109.011,44968694.76,37970373.34,37469852.13,21117562.44,37701236.47,63387465.79,1221221.677,3650486.046,1727215.786,957788.4814,3098277.394,976517.2899,36028416.29,28074623.2,15154244.2,9778409.197,27855903.82,46206351.08,x,x,x,x,,,,,,,,,,
12.04_343.0817m/z,,343.0816602,1,12.04295,2.626483333,106,1.95E-06,1.27E-05,5.763983901,HI_V,CK_V,100 - 17.7,8798730.532,33.88,1474687.977,2110955.642,2248916.118,938777.2832,1688003.206,697669.2544,11451663.96,6615813.463,8730519.666,3210305.681,9530525.287,12569499.75,976020.7565,1956462.291,1431685.246,588680.7459,1542973.916,531379.2225,9174945.34,4891615.59,3530956.743,1486520.174,7041715.885,9162548.323,x,x,x,x,,,,,,,,,,
9.49_695.1820m/z,,695.182008,1,9.487083333,0.372133333,9,3.39E-05,0.000137264,2.254631868,CK_V,HI_V,100 - 28.5 - 3.63,477118.526,23.13,310290.9096,656201.8,380888.4592,450689.2324,645601.6738,419039.0809,282778.7041,241549.7451,175539.3442,147950.8671,242945.2886,160165.2809,205365.7269,608176.7196,242477.8688,282614.501,590133.0872,319160.7766,226559.1413,178597.6139,70994.83819,68508.10193,179502.3512,116752.6278,x,x,x,x,,,,,,,,,,
9.49_653.1716m/z,,653.1715676,1,9.487083333,0.6294,75,3.33E-10,6.09E-09,5.088987014,CK_V,HI_V,100 - 31.1 - 6.73 - 0.534,3185602.525,19.42,3263460.388,3308139.394,2726388.065,4138755.46,2322673.911,3354197.935,855031.5897,742270.9776,524552.4551,432573.0417,609878.8142,695471.2784,2159917.98,3066028.414,1735649.247,2595296.77,2123115.198,2554722.141,685041.7657,548822.0467,212149.1159,200301.3474,450614.5469,506964.4236,x,x,x,x,,,,,,,,,,
12.04_375.0978m/z,,375.0978144,1,12.04295,0.7601,1,1.03E-08,1.39E-07,33.91532342,HI_V,CK_V,100 - 11.3 - 0.141,1171224.962,32.88,15330.43967,71971.07807,37160.60084,11909.15243,62260.91461,8570.608381,1267548.901,1044466.037,942553.3492,510780.9014,1061372.261,1808988.607,10146.4361,66703.77034,23656.85564,7467.893463,56911.60237,6527.796931,1015546.031,772259.7346,381204.697,236515.2076,784204.6146,1318663.897,x,x,x,x,,,,,,,,,,
9.46_1185.3277m/z,,1185.327715,1,9.4581,0.342883333,0,0.000406081,0.001180543,5.218197939,CK_V,HI_V,100 - 60.7 - 25.5 - 6.5 - 0.127,1279827.595,22.29,1146332.732,1512320.16,1638610.191,837013.5774,1343032.514,1201656.394,1031979.089,470605.1173,97476.51116,19031.13461,104456.2578,43643.75051,758699.1674,1401638.816,1043157.642,524867.5973,1227642.3,915240.6192,826810.1272,347957.1093,39423.23682,8812.296509,77178.46267,31814.15179,x,x,x,x,,,,,,,,,,
9.57_305.1754m/z,,305.1754216,1,9.57205,0.748533333,16,3.47E-05,0.00013977,2.17266104,HI_V,CK_V,100 - 14.4,244043.4141,24.72,131093.3857,87074.21239,139279.8952,148865.2413,72201.21026,95434.01907,369979.619,301992.2244,225893.5997,185587.6435,295581.5606,178798.8068,86764.02566,80701.55987,88667.14479,93349.19248,65997.85106,72687.24332,296423.541,223287.7153,91360.02889,85935.67204,218393.1429,130335.5535,x,x,x,x,,,,,,,,,,
11.93_375.2145m/z,,375.2145,1,11.93078333,0.48185,0,2.36E-06,1.49E-05,2.005614455,HI_V,CK_V,100 - 20.8,1387199.921,15.36,826886.3866,566932.0588,751799.5367,769555.3187,647759.0379,587017.5722,1347175.403,1387353.364,2011760.178,1293928.155,1707230.368,1093722.831,547273.9244,525440.3138,478604.0244,482566.4266,592105.0956,447101.4584,1079341.895,1025784.566,813632.9149,599148.6475,1261402.791,797270.2568,x,x,x,x,,,,,,,,,,
11.93_293.2120m/z,,293.2120196,1,11.93078333,1.2573,49,2.79E-06,1.71E-05,2.33961297,HI_V,CK_V,100 - 19.6,27488487.55,14.13,14208867.97,9842254.289,12304599.91,12607633.23,11514043.1,10017562.61,32471581.08,27471069.19,36579393.77,20589597.08,38174239.62,20599669.92,9404124.991,9121934.634,7833246.428,7905891.063,10524783.43,7629868.45,26015868.31,20311623.22,14794108.71,9533936.79,28205386.53,15016148.2,x,x,x,x,,,,,,,,,,
9.86_313.0714m/z,,313.0714377,1,9.859966667,0.34755,104,7.35E-06,3.99E-05,357.2896739,HI_V,CK_V,100 - 17.5,199502.1599,36.33,642.5966382,1150.032774,1557.629626,0,0,0,308780.373,134914.6699,148192.4983,98545.72235,264833.3479,271144.3242,425.3019395,1065.865957,991.604505,0,0,0,247391.3882,99753.52334,59934.72565,45631.23232,195674.5444,197650.9027,x,x,x,x,,,,,,,,,,
